crop_path,image_stem,damage_type,severity,confidence,reasoning,model
outputs/stage2_crops/crops/cardd_yolo__003845/1_3.jpg,cardd_yolo__003845,scratch,moderate,0.8,"The damage includes deep scratches exposing the underlying layer, indicating a severity level that exceeds mild but does not reach severe.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003425/1_1.jpg,cardd_yolo__003425,scratch,mild,0.9,The damage consists of a superficial scratch with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__ia_100000056_jpg.rf.4510f8057da0ec42a47566fb520003b4/0_0.jpg,sindhu_v9__ia_100000056_jpg.rf.4510f8057da0ec42a47566fb520003b4,dent,mild,0.9,"The visible damage appears to be superficial scratches and a small dent, both of which are less than 2 cm in diameter with no paint depth penetration.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003115/2_2.jpg,cardd_yolo__003115,glass_damage,mild,0.9,The visible area shows superficial scratches on the glass without any cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__57_jpg.rf.1620d2a23a0ec240a35c601dcbb2a0b7/0_0.jpg,damagelocation_v7__57_jpg.rf.1620d2a23a0ec240a35c601dcbb2a0b7,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001131/1_2.jpg,cardd_yolo__001131,scratch,mild,0.9,The visible damage appears to be superficial scratches without any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000133/1_1.jpg,cardd_yolo__000133,scratch,mild,0.9,The visible damage appears to be superficial scratches with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000574/0_7.jpg,cardd_yolo__000574,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__scratch_bonnet--119-_jpg.rf.5e3ea57a395ad83f589e9b2b8ecdd782/2_0.jpg,sindhu_v9__scratch_bonnet--119-_jpg.rf.5e3ea57a395ad83f589e9b2b8ecdd782,glass_damage,mild,0.9,The visible damage appears to be superficial scratches on the windshield without any cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001632/0_3.jpg,cardd_yolo__001632,dent,mild,0.9,The damage appears to be a small dent with paint intact and no visible cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__003236/2_3.jpg,cardd_yolo__003236,glass_damage,mild,0.9,The visible damage consists of superficial scratches on the glass without any cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000894/1_3.jpg,cardd_yolo__000894,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002094/1_0.jpg,cardd_yolo__002094,scratch,moderate,0.8,"The damage shows deep scratches exposing the underlying layers of paint, indicating a severity level that exceeds mild but does not reach severe.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000542/1_0.jpg,cardd_yolo__000542,scratch,moderate,0.8,"The damage includes a deep scratch that appears to expose the primer or bare metal, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003114/0_1.jpg,cardd_yolo__003114,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0764_JPEG.rf.56de434d4f1a859edf4b459b82812972/2_1.jpg,sindhu_v9__0764_JPEG.rf.56de434d4f1a859edf4b459b82812972,glass_damage,severe,0.9,"The image shows significant glass damage, likely indicating a shattered windshield or major glass loss.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__images--5-_jpg.rf.95d4a2ad8e946202ef318fa45cf0bc90/0_0.jpg,sindhu_v9__images--5-_jpg.rf.95d4a2ad8e946202ef318fa45cf0bc90,dent,mild,0.9,The dent appears to be small and less than 2 cm in diameter with the paint intact.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__blue-car-crashed-driver-s-side-blue-car-crashed-driver-s-side-211157181_jpg.rf.8c9bf78e3f4848481a8cc6150d7f49d9/0_2.jpg,sindhu_v9__blue-car-crashed-driver-s-side-blue-car-crashed-driver-s-side-211157181_jpg.rf.8c9bf78e3f4848481a8cc6150d7f49d9,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002327/1_0.jpg,cardd_yolo__002327,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003634/1_0.jpg,cardd_yolo__003634,scratch,mild,0.9,The visible damage is a superficial scratch that appears to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__373_jpg.rf.5395b51eeecee540b1b4da7f95bbf44c/0_1.jpg,damagelocation_v7__373_jpg.rf.5395b51eeecee540b1b4da7f95bbf44c,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__62_jpg.rf.2f0c45c51fd0b415fde177e2fb40822e/0_0.jpg,damagelocation_v7__62_jpg.rf.2f0c45c51fd0b415fde177e2fb40822e,dent,mild,0.9,The dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_dent-small----2021-08-30T202940-381_jpg.rf.ea3bf7fb94ce11f40f09b25304389242/0_0.jpg,sindhu_v9__car_dent-small----2021-08-30T202940-381_jpg.rf.ea3bf7fb94ce11f40f09b25304389242,dent,moderate,0.8,"The dent appears to be larger than 2 cm but less than 10 cm, indicating a moderate level of damage without paint loss.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002981/3_1.jpg,cardd_yolo__002981,light_damage,mild,0.9,"The damage consists of superficial scratches and minor scuffs on the tail light, with no cracked or broken parts visible.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000928/0_7.jpg,cardd_yolo__000928,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001744/1_2.jpg,cardd_yolo__001744,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__292_jpg.rf.f1ff5d0b5a2df15ea03c56e7851a6d1e/0_0.jpg,damagelocation_v7__292_jpg.rf.f1ff5d0b5a2df15ea03c56e7851a6d1e,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__car_dent-31----2021-08-31T190436-012_jpg.rf.eaba6428e473d67a005b4ad99c81ff74/0_1.jpg,sindhu_v9__car_dent-31----2021-08-31T190436-012_jpg.rf.eaba6428e473d67a005b4ad99c81ff74,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have affected the paint, indicating moderate damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0427_JPEG.rf.14401d35ca79ecf19ea757dca6b7a331/0_1.jpg,sindhu_v9__0427_JPEG.rf.14401d35ca79ecf19ea757dca6b7a331,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002525/0_0.jpg,cardd_yolo__002525,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003147/3_0.jpg,cardd_yolo__003147,light_damage,moderate,0.8,"The damage includes a cracked light/lens, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002849/1_0.jpg,cardd_yolo__002849,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003429/1_4.jpg,cardd_yolo__003429,scratch,mild,0.9,The visible damage is a superficial scratch that appears to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002187/1_1.jpg,cardd_yolo__002187,scratch,mild,0.8,The visible damage appears to be superficial scratches without paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003354/0_4.jpg,cardd_yolo__003354,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003179/1_0.jpg,cardd_yolo__003179,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003697/1_0.jpg,cardd_yolo__003697,scratch,mild,0.8,The visible damage appears to be superficial scratches without paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_466_jpg.rf.7aa2d1f0d7b82962d8a9bdf943fd4d2e/0_0.jpg,sindhu_v9__image_466_jpg.rf.7aa2d1f0d7b82962d8a9bdf943fd4d2e,dent,moderate,0.8,"The damage includes multiple deep scratches and exposed areas of primer, indicating a severity level between mild and severe.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_229_jpg.rf.79b079b985b2cc7cdcf6de25d44029ac/0_0.jpg,sindhu_v9__image_229_jpg.rf.79b079b985b2cc7cdcf6de25d44029ac,dent,mild,0.9,The damage consists of a dent that appears to be less than 2 cm in diameter with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0702_JPEG.rf.c2ca516c786b34e6777b075ddba98be3/0_1.jpg,sindhu_v9__0702_JPEG.rf.c2ca516c786b34e6777b075ddba98be3,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001974/1_2.jpg,cardd_yolo__001974,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--110-_jpg.rf.38c0132042f1912717ae64139f5f837b/3_2.jpg,sindhu_v9__rear_bumber--110-_jpg.rf.38c0132042f1912717ae64139f5f837b,light_damage,mild,0.9,The image shows a light lens with superficial scratches and no visible cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__1521512941709--1-_jpg.rf.c8ec970399a1044690de6f78496393c9/3_2.jpg,sindhu_v9__1521512941709--1-_jpg.rf.c8ec970399a1044690de6f78496393c9,light_damage,moderate,0.8,"The image shows a cracked light/lens, indicating damage that falls within the moderate severity category.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001917/0_1.jpg,cardd_yolo__001917,dent,mild,0.9,"The damage consists of superficial scratches and a small dent, both of which are less than 10 cm and do not penetrate the paint.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003364/1_2.jpg,cardd_yolo__003364,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002281/0_2.jpg,cardd_yolo__002281,dent,mild,0.9,The visible dent appears to be small and does not show any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/damagelocation_v7__79_jpg.rf.80c6ba9e25b98a1b690f0cb25a3b81b3/0_0.jpg,damagelocation_v7__79_jpg.rf.80c6ba9e25b98a1b690f0cb25a3b81b3,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002308/3_1.jpg,cardd_yolo__002308,light_damage,moderate,0.8,"The headlight shows visible cracks, indicating damage to the lens without being completely broken off.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_532_jpg.rf.c238c82ca1e0154522a83f34e8801733/0_0.jpg,sindhu_v9__image_532_jpg.rf.c238c82ca1e0154522a83f34e8801733,dent,mild,0.8,The visible dent appears to be small and does not show any paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000839/1_1.jpg,cardd_yolo__000839,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002981/0_0.jpg,cardd_yolo__002981,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003354/1_1.jpg,cardd_yolo__003354,scratch,mild,0.8,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0699_JPEG.rf.82bff79e0c1a0d2e8039b0227d8ba758/0_0.jpg,sindhu_v9__0699_JPEG.rf.82bff79e0c1a0d2e8039b0227d8ba758,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000926/2_1.jpg,cardd_yolo__000926,glass_damage,mild,0.9,The visible damage appears to be superficial scratches on the windshield without any cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003690/0_1.jpg,cardd_yolo__003690,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may involve some panel deformation, but there are no visible cracks or broken parts.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0326_JPEG.rf.5e9319209dcc60aaeebdcef8b9aa0bb0/0_0.jpg,sindhu_v9__0326_JPEG.rf.5e9319209dcc60aaeebdcef8b9aa0bb0,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0039_JPEG.rf.57a32f62d0fadcc9819d06ad88b097ec/0_0.jpg,sindhu_v9__0039_JPEG.rf.57a32f62d0fadcc9819d06ad88b097ec,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002826/1_1.jpg,cardd_yolo__002826,scratch,mild,0.9,The visible scratches are superficial and appear to be less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003615/1_1.jpg,cardd_yolo__003615,scratch,moderate,0.8,"The damage includes deep scratches that appear to expose the primer, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_135_jpg.rf.da3aa3cb1e623c93fc707938c4426085/0_2.jpg,sindhu_v9__image_135_jpg.rf.da3aa3cb1e623c93fc707938c4426085,dent,mild,0.9,The damage appears to be a small dent with no visible paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__rear_bumber--69-_jpg.rf.ed4c389ba5121616d848322fa6a8d3ca/0_0.jpg,sindhu_v9__rear_bumber--69-_jpg.rf.ed4c389ba5121616d848322fa6a8d3ca,dent,mild,0.9,The damage consists of a small dent with a superficial scratch and no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002309/1_2.jpg,cardd_yolo__002309,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__side_mirror--82-_jpg.rf.6116f8e3ebd22f500d83e7a229f1f339/4_0.jpg,sindhu_v9__side_mirror--82-_jpg.rf.6116f8e3ebd22f500d83e7a229f1f339,mirror_damage,severe,0.9,"The damage shows significant deformation and possible broken parts, indicating a severe impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002619/0_4.jpg,cardd_yolo__002619,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000361/0_1.jpg,cardd_yolo__000361,dent,mild,0.9,The visible damage consists of superficial scratches and paint transfer without any significant dent or paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003548/0_1.jpg,cardd_yolo__003548,dent,mild,0.8,The visible damage appears to be superficial with no significant dents or scratches evident.,gpt-4o-mini
outputs/stage2_crops_val/crops/cardd_yolo__002628/2_2.jpg,cardd_yolo__002628,glass_damage,mild,0.9,"The image shows a reflection in glass with no visible cracks or significant damage, indicating only superficial scratches.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002783/0_2.jpg,cardd_yolo__002783,dent,mild,0.9,The damage appears to be a small dent with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001149/0_2.jpg,cardd_yolo__001149,dent,mild,0.8,"The visible damage appears to be a small dent with paint intact, indicating it is less than 2 cm in diameter.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001226/1_2.jpg,cardd_yolo__001226,scratch,mild,0.9,The damage appears to be a superficial scratch without paint depth penetration and is less than 10 cm in length.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003416/1_2.jpg,cardd_yolo__003416,scratch,mild,0.9,The damage consists of superficial scratches with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__signlight-10---41-_jpg.rf.82bd1508dd683d8b87577f0d285aad95/3_0.jpg,sindhu_v9__signlight-10---41-_jpg.rf.82bd1508dd683d8b87577f0d285aad95,light_damage,mild,0.9,"The image shows a light damage with no visible cracks or broken parts, indicating superficial scratches and minor scuffs.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001125/1_1.jpg,cardd_yolo__001125,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__minor_bonnet--24-_jpg.rf.e19a88d483005f02907819ae5d55580e/0_1.jpg,sindhu_v9__minor_bonnet--24-_jpg.rf.e19a88d483005f02907819ae5d55580e,dent,moderate,0.8,"The damage includes a dent that appears to be larger than 2 cm, with visible deformation and potential paint damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0129_jpeg.rf.a9436f65334260c0cbfb084be269115f/0_0.jpg,sindhu_v9__0129_jpeg.rf.a9436f65334260c0cbfb084be269115f,dent,moderate,0.8,"The dent appears to be larger than 2 cm and may have affected the paint, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000839/1_0.jpg,cardd_yolo__000839,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002256/1_3.jpg,cardd_yolo__002256,scratch,moderate,0.8,"The damage includes deep scratches exposing the primer, indicating a severity level above mild.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001841/0_2.jpg,cardd_yolo__001841,dent,mild,0.9,"The damage consists of superficial scratches and a small dent with paint intact, indicating no significant structural impact.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002809/1_2.jpg,cardd_yolo__002809,scratch,mild,0.9,The visible scratch appears to be superficial and less than 10 cm in length with no apparent paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002112/1_0.jpg,cardd_yolo__002112,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002730/0_1.jpg,cardd_yolo__002730,dent,mild,0.9,The visible damage consists of small dents and superficial scratches with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003247/1_3.jpg,cardd_yolo__003247,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000484/3_0.jpg,cardd_yolo__000484,light_damage,moderate,0.8,"The light is cracked and has visible damage, indicating a moderate level of impact without being completely broken off.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002820/1_1.jpg,cardd_yolo__002820,scratch,mild,0.9,The scratches are superficial and appear to be less than 10 cm in length with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002029/1_1.jpg,cardd_yolo__002029,scratch,mild,0.9,The damage consists of superficial scratches with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0646_JPEG.rf.9b7cefd6d8f3c844efb483778914fafd/2_0.jpg,sindhu_v9__0646_JPEG.rf.9b7cefd6d8f3c844efb483778914fafd,glass_damage,mild,0.9,"The image shows no visible cracks or broken parts, indicating only superficial damage.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__oct-6---13-_jpg.rf.e52c88a2656b22967f8a264358d30080/0_0.jpg,sindhu_v9__oct-6---13-_jpg.rf.e52c88a2656b22967f8a264358d30080,dent,mild,0.8,The visible dent appears to be small and does not show any paint damage or significant deformation.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__side_mirror--100-_jpg.rf.fbae8760e0805b768fbefdc695e85cbf/4_0.jpg,sindhu_v9__side_mirror--100-_jpg.rf.fbae8760e0805b768fbefdc695e85cbf,mirror_damage,mild,0.9,"The damage appears to be superficial with no visible cracks or broken parts, indicating only minor scuffs or scratches.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_779_jpg.rf.267e2a0a7450390a5a24fd54ad2781af/2_2.jpg,sindhu_v9__image_779_jpg.rf.267e2a0a7450390a5a24fd54ad2781af,glass_damage,mild,0.9,The visible damage appears to be superficial with no cracks or broken parts evident.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_654_jpg.rf.d1e05f83baf4b25cb791cfa3f346dd9a/0_0.jpg,sindhu_v9__image_654_jpg.rf.d1e05f83baf4b25cb791cfa3f346dd9a,dent,moderate,0.8,"The dent appears to be larger than 2 cm but less than 10 cm, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003348/1_0.jpg,cardd_yolo__003348,scratch,moderate,0.8,"The scratch appears to be deep and likely exposes the primer, indicating a moderate level of damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001720/1_1.jpg,cardd_yolo__001720,scratch,mild,0.9,"The visible scratch appears to be superficial and less than 10 cm in length, with no signs of paint depth penetration.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000612/3_0.jpg,cardd_yolo__000612,light_damage,moderate,0.8,"The tail light shows significant cracks and damage, indicating compromised integrity without being completely broken off.",gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0047_JPEG.rf.7804e9234657f8af97471645a9182c0f/0_3.jpg,sindhu_v9__0047_JPEG.rf.7804e9234657f8af97471645a9182c0f,dent,mild,0.9,The visible dent appears to be small and does not show any paint damage or depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000272/3_0.jpg,cardd_yolo__000272,light_damage,moderate,0.8,"The light is cracked and shows signs of damage, indicating it is not entirely broken off but has significant impairment.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003853/1_1.jpg,cardd_yolo__003853,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003192/2_1.jpg,cardd_yolo__003192,glass_damage,mild,0.9,"The image shows no visible cracks or broken parts, indicating only superficial damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002786/1_1.jpg,cardd_yolo__002786,scratch,mild,0.9,The damage consists of superficial scratches that appear to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001415/1_3.jpg,cardd_yolo__001415,scratch,mild,0.9,The scratch is superficial and appears to be less than 10 cm with no visible paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000531/1_6.jpg,cardd_yolo__000531,scratch,mild,0.9,The visible damage consists of superficial scratches that appear to be less than 10 cm with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0861_JPEG.rf.56780a10ddc7fc6ab019b001d6e350f9/3_2.jpg,sindhu_v9__0861_JPEG.rf.56780a10ddc7fc6ab019b001d6e350f9,light_damage,moderate,0.8,"The light is cracked, indicating damage that falls within the moderate category.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002316/0_0.jpg,cardd_yolo__002316,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_695_jpg.rf.9a0938d294e03b294b1b57d19b9d3baf/2_1.jpg,sindhu_v9__image_695_jpg.rf.9a0938d294e03b294b1b57d19b9d3baf,glass_damage,mild,0.9,"The windshield shows no visible cracks or breaks, indicating only superficial damage.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001926/1_2.jpg,cardd_yolo__001926,scratch,mild,0.9,The visible scratch appears to be superficial and less than 10 cm in length with no signs of paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__side_mirror--39-_jpg.rf.f4dfd7d349095e17dfde516b5e0d1a79/4_0.jpg,sindhu_v9__side_mirror--39-_jpg.rf.f4dfd7d349095e17dfde516b5e0d1a79,mirror_damage,mild,0.9,The mirror shows minor scuffs with no visible cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000554/0_5.jpg,cardd_yolo__000554,dent,mild,0.9,The damage appears to be a small dent with paint intact and no significant depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003738/1_2.jpg,cardd_yolo__003738,scratch,moderate,0.8,"The damage includes deep scratches exposing the underlying layer, indicating a severity level between mild and moderate.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003422/1_3.jpg,cardd_yolo__003422,scratch,mild,0.9,The visible scratches appear to be superficial and less than 10 cm in length with no paint depth penetration.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__0623_JPEG.rf.202c433ab4dfc9256da2f16a7a25f01c/2_1.jpg,sindhu_v9__0623_JPEG.rf.202c433ab4dfc9256da2f16a7a25f01c,glass_damage,mild,0.8,The visible damage appears to be superficial scratches without any cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__003938/0_1.jpg,cardd_yolo__003938,dent,moderate,0.8,"The dent appears to be larger than 2 cm in diameter and shows signs of paint damage, indicating a moderate level of severity.",gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__001573/0_1.jpg,cardd_yolo__001573,dent,mild,0.9,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__002132/0_1.jpg,cardd_yolo__002132,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and is less than 2 cm in diameter.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__image_249_jpg.rf.8fbb2dbbdd078bdd89628715f0dccda2/0_0.jpg,sindhu_v9__image_249_jpg.rf.8fbb2dbbdd078bdd89628715f0dccda2,dent,mild,0.8,The visible damage appears to be a small dent with no paint depth penetration and no cracked or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/cardd_yolo__000769/3_1.jpg,cardd_yolo__000769,light_damage,mild,0.9,The light appears to have superficial scratches with no visible cracks or broken parts.,gpt-4o-mini
outputs/stage2_crops/crops/sindhu_v9__side_mirror--61-_jpg.rf.afbbeb8da1e49d1aba1d8028e836579e/4_0.jpg,sindhu_v9__side_mirror--61-_jpg.rf.afbbeb8da1e49d1aba1d8028e836579e,mirror_damage,mild,0.9,The damage consists of superficial scratches and minor scuffs without any cracked or broken parts.,gpt-4o-mini
